Authors,Title,Publication,Year,Link,Paper ID,Abstract,coincidences
"['Aline Veloso', 'Mariana Almeida', 'Gabriel Evangelista', 'Adriana Elysa Corrêa']",EDUCATION AND SPACE TECHNOLOGY AS TOOLS FOR SOCIAL TRANSFORMATION: OUTCOMES OF THE PARTNERSHIP BETWEEN UNDP AND THE BRAZILIAN SPACE AGENCY,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/90173/,90173,"This paper outlines the management and monitoring process of a project spearheaded by the Brazilian Space Agency in collaboration with the United Nations Development Programme (UNDP). The initiative aimed to develop technological educational products to benefit a low-income region in Northeast Brazil. The project team included 12 university professors, 5 postgraduate students, 10 undergraduate students, 18 public school teachers, and 75 elementary and secondary female students from 15  different municipalities, March to December 2023. This elementary and secundary students and teachers were spread the project knowledge in their schools. This project led to the creation of nine technical educational training products and effective project management. The organizational structure was designed to create knowledge multiplication cells. In the initial phase, university professors trained postgraduate and undergraduate students across different courses. This training enabled the students to develop technical training courses, including the creation of a manual and conducting remote classes based on the acquired knowledge. This project design facilitated the provision of nine specialized training courses on space sector themes to the 75 participating students. These 75 students and the 15 teachers developed individual space project in 15 schools, one for each municipal.
 Moreover, an important aspect of the project's success was the continuous feedback loop established with the Brazilian Space Agency. As the project progressed, the developed technological educational products were periodically reviewed by the agency. This review process was not just evaluative but served as a constructive mechanism to enhance product quality. The space agency provided specific corrections and feedback, promoting a reflective process aimed at the incremental improvement of educational materials. This iterative engagement led to the issuance of technical notes documenting the enhancements made to the products, highlighting the project's commitment to excellence and the fundamental role of reflection in product development.
The project recorded a low dropout rate of 5% from schools, primarily due to students' struggles to balance project demands with their regular classes. The successful integration of school activities with methodologies fostered the adoption of active learning techniques within the educational context. This strategy benefited the participating schools and set a precedent for other schools across the state, underscoring the project's unique contribution to educational innovation. With the technical training, each school was tasked with replicating its activities among other student groups, aiming to become knowledge dissemination hubs. This initiative impacted over 8,000 students in the community, stimulating a keen interest in space studies",1
"['Thomas Green', 'Patrick Neumann', 'Thomas Cullum', 'Trevor Sandlin']",Emerging Technologies: The SFAIRP test as an expressed administrate instrument for safety assurance in crewed and uncrewed space activities.,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/91215/,91215,"Emerging technologies by their nature alter the scope of mission capability, and expand the scope for mission design. These expanded capabilities to mission design also fundamentally change the nature of what is possible for delivery and operation of spacecraft and launch vehicles. As a consequence of this, mission designers may be presented with capabilities and performance characteristics of their systems beyond the scope of what is anticipated by existing engineering standards and other compliance instruments that fall within the field of legislative schemes. 

The requirement to reduce risks So Far As Is Reasonably Practicable (‘SFAIRP’) with relation to standards is already recognised in varying non-space industries internationally. This may be via express industry requirements set out via specific legislative instruments such as the rail industry in Australia; the nuclear industry in the USA and the health industry in Canada; or, via indirect mechanisms to mitigate risk such as through work health safety legislation that mediate industry safety, such as in the UK and Australia. The benefits of SFAIRP in these industries is to reduce risk of harm to personnel and the public, while also improving performance and reliability of equipment.  

SFAIRP has emerged alongside the recognition of varied system redundancy and hierarchy of controls such as Heinrich’s ‘Domino Model'; or, James Reason’s ‘Swiss Cheese Model’ as well as earlier administrative requirements to reduce risks As Low as Reasonably Practicable (‘ALRP').

Given the advent of NewSpace and emerging commercial and research space actors that do not comprise traditional state-based activities, in addition to the advent of new techniques such as 3-d printing, low-cost PCBs and emerging trends in space usage, it is reasonably foreseeable that the principle of SFAIRP and its associated safety principles may need to be considered as part of the regulatory model towards space activities to mediate any gaps between existing standards and technology capability as a risk mitigation method.

This paper argues that the express application of SFAIRP principles to state and international regulatory schemes may improve mission performance, safety and reliability. As such, this paper will consider the challenges of implementing SFAIRP principles as part of alternative space rules overseen by UNOOSA, as well as its application within domestic regulatory environments. In addition to this, this paper will also propose applications of SFAIRP to the broader space industry as part of a safety assurance and regulatory approach to harmonise emerging technologies with established standards and practices.",1
"['Jesper Vigtel Hølland', 'Håkon Kavlie', 'Even Finnøy', 'Maja Løklien Aamoth']",Empowering the Next Generation of Satellite Engineers: A Scalable Model for Hands-On Space Education,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/89714/,89714,"While some higher-level courses in space engineering exist within Norwegian universities, there are limited opportunities for early undergraduate students to explore their passion for space engineering. It is crucial to engage enthusiastic students to provide for the development of Norway's future space workforce. Therefore, the student organization Orbit NTNU offers first-year students a year-long satellite development project through its Sub-Orbital program. The project culminates in a high-altitude balloon launch. Orbit NTNU is a volunteer student organization that builds and operates satellites from Trondheim, Norway. \\

The Sub-Orbital program emphasizes student involvement and mentorship. Students take ownership of the entire balloon's development process, working through distinct mission phases that mirror Orbit NTNU's workflow for satellite projects. This structured approach highlights the iterative nature of satellite design and encourages a supportive learning environment. Every year, the new team selects and designs their mission, such as this year's emphasis on building a fluxgate sensor and measuring Earth's magnetic field. Through hands-on courses organized by experienced Orbit mentors, independent research, and cross-team collaboration, they gain experience in hardware design, software programming, and sensor integration.\\

The program's success is evident by positive student feedback and former Sub-Orbital participants' continued engagement with Orbit. We continuously gather feedback through surveys, focus groups, and alumni interviews to ensure the Sub-Orbital project's ongoing impact. Our adaptable project model focuses on early-stage skill development, student ownership, and mentorship, offering a valuable approach to empowering the next generation of aerospace engineers worldwide.\\

In this paper, we explore how to empower the next generation of aerospace engineers through student ownership, mentorship, and early-stage skill development. By allowing students to build their weather balloons with affordable, non-specialized equipment, the model is adaptable to diverse universities and student organizations, offering insights into the broader aerospace industry.",1
"['Luis Fernando Gomez Monroy', 'Luis Angel Garcia Sanchez', 'Alberto Garcia Sanchez']",En El Tule Aeroespacial: Fostering STEAM Education through Sustainable Experimental Rocketry Outreach.,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/87348/,87348,"En El Tule Aeroespacial is a pioneering STEAM initiative in Mexico led by three passionate aeronautical engineers. Our mission is to ignite a love for science among children between 8 and 14 years old through engaging and sustainable experimental rocketry activities. Spanning over two years, our outreach program has transcended geographical boundaries, born in the small state of Hidalgo, it has reached schools across Mexico from Queretaro to Tijuana.

Aligned with the session’s focus on space outreach, our project seeks to bridge the gap between theoretical knowledge and hands-on experience in aerospace science. Through interactive workshops, we elucidate fundamental rocketry principles, including distinctions between airplane and rocket flight, stability, and Newton's third law
.
Our outreach sessions offer three core activities tailored to diverse age groups and skill levels. Participants construct and launch paper rockets with air cannons, create water rockets from recycled materials, and design parachutes for rice ball payloads. These activities deepen understanding of physics while promoting sustainability.

Integral to our approach is evaluating outreach efficacy through qualitative and quantitative methods. Participant surveys and observational data inform continuous activity refinement. Additionally, we train teachers to utilize and build our tools, extending our impact beyond direct engagement.

Our work offers insights into effective outreach strategies for inspiring future scientists and engineers. By sharing experiences and recommendations, we empower educators to adopt innovative approaches in their initiatives.

En El Tule Aeroespacial democratizes STEM education through experiential rocketry learning. Our commitment to sustainability and fostering scientific passion underscores our relevance within the international space community.",1
['Jasmina Lazendic-Galloway'],Engaging the Global Community in Space Exploration: Insights from an Interdisciplinary MOOC about Mars,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/90259/,90259,"In an era where public engagement in science has become paramount, innovative approaches to outreach are essential. This presentation delves into the development, execution, and outcomes of a Massive Open Online Course (MOOC) titled ""How to Survive on Mars: the Science Behind the Human Exploration of Mars."" This course was designed to transcend traditional educational boundaries, offering a hands-on experience that explores the complexities and necessities of human survival and scientific exploration activities on Mars through challenge-based learning. The strategic framework and pedagogical approach aimed not only to educate but also to foster environmental stewardship and awareness of technological spin-offs of space exploration.

The MOOC attracted a diverse global audience, with 15,000 participants across four iterations. Notably, the demographic distribution was remarkably balanced across age groups, ranging from 18 to 65+, illustrating the universal appeal of space exploration. A significant fraction of participants were teachers looking to incorporate space exploration into their curriculums and non-STEM professionals aspiring to transition into the space industry, showcasing the course's relevance for space workforce upskilling. Participant feedback was overwhelmingly positive, with 47\% rating the course as excellent and 37\% as good, resulting in an aggregate score of 4.2 out of 5, which underscores the effectiveness of the course in engaging and satisfying a broad audience.

The course content emphasized the differences between Earth and Mars, revealing the harsh realities of the Martian environment. Through active participation in discussion forums, learners exhibited profound reflections on Earth's natural resources, recognizing the imperative of responsible management and conservation. The realization that space exploration, while seemingly extravagant, actually enhances our environmental awareness and stimulates the advancement of technology which can also improve life on Earth, was a recurring theme. Moreover, discussions often ventured into speculative yet insightful contemplations on the potential for establishing a sustainable and equitable society on Mars, and how such advancements could serve as a paradigm for addressing Earth's ecological and societal challenges.

The strategic design of this MOOC underscores the power of interdisciplinary, challenge-based learning in capturing the public's imagination and fostering a deeper appreciation for space exploration. The course's success in engaging thousands globally highlights the potential of non-traditional educational platforms in advancing public understanding and enthusiasm for space exploration. This initiative provides an example of how to design space outreach that resonates with and mobilizes the global community towards collective endeavours in space exploration.",1
"['Qingfeng Jia', 'Bingshan Liu', 'Rihan Zhang', 'Gong Wang']",Exploration and Challenges of Large-Size and High-Volume Additive Manufacturing Processes for Aerospace Ceramic Components,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/81327/,81327,"The demand for large-sized and high-volume aerospace components has surged with the increased complexity and demands of space exploration and satellite technology. In advanced fields like aerospace, ceramic materials are indispensable and critical due to their outstanding physical and chemical properties. However, conventional manufacturing processes face significant challenges when dealing with intricate and precise ceramic components. The advancement of Additive Manufacturing (AM) technology has provided new avenues for the flexible and intricate design of ceramic components. Nevertheless, AM processes encounter various challenges in the manufacturing of large-scale and high-volume aerospace ceramic components. These challenges are mainly in material selection, process optimization, and quality control. Aerospace ceramic components require excellent mechanical properties, thermal stability, and resistance to harsh environmental conditions. Therefore, selecting suitable material systems and optimizing AM processes are crucial steps in achieving the desired component performance. Currently, Vat Photopolymerization (VPP) and Binder Jetting (BJ) have been widely applied in the field of ceramic AM and have shown great potential for aerospace applications. However, these methods also face notable challenges. Regarding technical characteristics, these challenges mainly revolve around striking a balance between achieving large build areas, high molding efficiency, and low costs. Typically, achieving one of these capabilities often requires sacrificing other performance indicators, making it challenging to attain an ideal balance in maximum build area, printing speed, precision, and cost. Consequently, addressing the challenges related to component size, production efficiency, and molding quality is crucial for meeting the demands of the aerospace industry. This paper aims to explore the process methods that utilize current AM technology to address the challenges associated with preparing large-size and large-volume aerospace ceramic components, and innovatively proposes a hybrid VPP and BJ AM process. This process integrates the advantages of both technologies and is expected to achieve high efficiency and precision in the production of large-size and large-volume ceramic components. The study establishes a new process material system and optimizes process control methods, exploring the application potential of this process in the aerospace ceramic AM field. The AM process holds broad prospects for the production of aerospace ceramic components and the advancement of space exploration technology.",1
"['Darren Berlein', 'Monika Brandić Lipińska', 'Constantin Schuler', 'René Waclavicek', 'Anna Barbara Imhof', 'Denis Schreider', 'Miranda Fateri', 'Matthias Wirth', 'Alexander Niecke', 'Advenit Makaya']","FFLD
Everyday Hardware Fabrication to Support Lunar Activities: Advancing Sustainable Lunar Exploration Through Fused Fiber Layer Deposition 3D Printing Using Lunar Regolith","IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/84200/,84200,"In-Situ Resource Utilisation (ISRU) is an essential strategy for achieving sustainability in lunar exploration, aiming to reduce reliance on Earth-based resources. This paper explores the utilisation of lunar regolith in Additive Manufacturing (AM), specifically emphasising the novel technique of Fused Fiber Layer Deposition (FFLD) within the broader context of Fused Layer Deposition (FLD). Building upon the successful FLD project under the ESA OSIP OFF-EARTH MANUFACTURING AND CONSTRUCTION CAMPAIGN-STUDY SCHEME, this study centres on the optimisation of the existing FLD 3D printer application through the introduction of FFLD. In FLD, parts are fabricated through layerwise melt extrusion of the regolith, which undergoes oven annealing during and after the printing process. Annealing is recognized as an essential step for minimizing cracks in glassy materials, such as lunar regolith.

FLD's concept is then followed by FFLD, a novel approach that involves not only extruded regolith layers but also embedded fibres within the molten regolith matrix material. The fibers, made from lunar material, act as reinforcement for fused layer deposits, promising an improvement in mechanical properties for everyday glassy hardware elements. While processes exist for the integration of fibres and extraterrestrial concrete blocks, there are no proposals for additively manufacturing fibre-reinforced glassy products from regolith feedstock to date. The approach to lunar component manufacturing promises increased autonomy for Moon missions, reducing reliance on Earth’s resources.

The FFLD project development strategy revolves around the exploration of different high-temperature resistant fibres, fibre production, the design and integration of a fibre unwinding system and extrusion trials with varied parameters. Mechanical testing of printed samples follows assessing compressive and flexural strength comparing annealed and non-annealed samples to conventional, alternative AM techniques. The strategy concludes with iterative geometry adjustment, resulting in a comprehensive technology roadmap and application scenarios. The approach aims to validate and optimise Fused Fiber Layer Deposition 3D printing for lunar regolith, contributing to sustainable lunar exploration. 

This early technology development signifies a stride toward sustainable lunar exploration and development showcasing the feasibility and advantages of FFLD 3D printing using lunar regolith. The paper outlines the technical benefits, development objectives and a comprehensive plan for advancing lunar exploration through innovative AM technologies.",3
"['Vera Mayorova', 'Veronika Kameneva', 'Mikhail Denisov', 'Natalia Guseva', 'Galina Myasishcheva', 'Matvey Zatsepin']","Five steps to master the major of “Space Engineer""","IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/84221/,84221,"The article presents an informal innovative educational approach to the formation of a future space engineer which is being implemented at the Youth Space Center of Bauman Moscow State Technical University. The formation of interest towards the career of a  Space Engineer here begins from school, capturing the process of schoolchildren’s transition from primary, then secondary into higher education. Schoolchildren have access to five steps of the informal learning trajectory “My path to the engineering profession!” on the basis of the Youth Space Center of the University: Step 1: acquaintance with the Youth Space Center, the infrastructure of University research laboratories, the Mission Control Center for Small Spacecraft (MCC) (sign up for a tour, listen to elective lectures, take a master class, perform laboratory work at the MCC). Step 2: complete individual project or participate in a space research team-project (make your own satellite, rocket, design a robot, learn to work in a team). Step 3: participation with your own project in the “Step into the Future” Contest for schoolchildren in the “Engineering” profile (become a winner or a prize-winner and enter the University without additional entrance tests). Step 4: Participation in the contest for students “I am a professional!” (become a contest laureate and get the best master's program or internship at your desired space industry enterprise). Work at the University Design Bureau for breakthrough space projects and technologies. Step 5: Work as an engineer in the space industry / in a private space business / opening your own company / space Startup (continue to connect with the Youth Space Center as a leader of student team project, mentor, expert). This educational trajectory allows students to dive into the development of space missions, spacecraft design, modeling and prototyping space technologies. During this process participants learn the fundamentals of space system design along with marketing and business engineering tools with the goal of creating financially viable projects for both State-owned and private businesses. The article provides real-life examples of career development along the educational trajectory called “My path to the engineering profession!”: from a school student to a space engineer, test engineer, the owner of a private space company, an astronaut.",1
['Talha Noor'],"Flood Risk Assessment and Early Warning Systems


Integrating Earth Observation Technologies for Improved Resilience in Pakistan","IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/82147/,82147,"Floods pose a significant threat to the socio-economic fabric of Pakistan, emphasizing the critical need for effective flood risk assessment and early warning systems. The 2022 floods submerged one third of the country, affecting 33 million people, half of whom were children. This research paper delves into the development and implementation of an integrated framework that leverages Earth Observation (EO) technologies to enhance flood resilience in Pakistan. The study conducts a comprehensive flood risk assessment, utilizing EO data to analyze topographical features, land cover changes, and hydrological patterns.Through the integration of satellite imagery and remote sensing techniques, the research captures dynamic spatial information crucial for identifying vulnerable areas prone to flooding, with a particular focus on the diverse terrains of Pakistan. Building upon the risk assessment, the paper outlines the design and deployment of an advanced Early Warning System (EWS). The system integrates real-time EO data streams, weather forecasts, and hydrological models to provide timely and accurate flood alerts. The research further emphasizes on the incorporation of machine learning algorithms to enhance prediction accuracy and reduce false alarms, contributing to the reliability and efficiency of the EWS.The paper evaluates the effectiveness of early warnings in mitigating the economic losses and human casualties associated with flooding events. Additionally, it explores community engagement strategies, assessing the resilience-building potential of an informed and prepared population. Furthermore, the research highlights the scalability and adaptability of the proposed framework to varying geographical and climatic conditions within Pakistan, ensuring its applicability to different regions. The paper concludes by offering recommendations for policy enhancements, infrastructure development, and international collaboration to fortify the nation's resilience against future flood events.This comprehensive and holistic approach to flood risk management, integrating cutting-edge EO technologies, not only contributes to the scientific understanding of disaster resilience but also provides actionable insights for policymakers, disaster management authorities, and communities striving to mitigate the impact of floods in Pakistan.",1
"['Luca BISOGNIN', 'Nordine Hocine', 'Didier Donsez', 'Mathieu Barthelemy', 'Tania McNamara']",Fostering creative problem solving and sustainability through an innovative educational NewSpace event,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/86958/,86958,"The very first NewSpace Challenge organized by University Grenoble Alps aimed to disseminate multidisciplinary mindsets and promote scientific culture, sustainability and creativity. The event involved sixty students from various backgrounds and levels of study (from bachelor to doctorate), supported by ten industry coaches and five faculty members of the University Space Center, providing guidance and expertise. The pedagogical objectives included developing teamwork skills across diverse disciplines, fostering engagement with Space engineering concepts, and enhancing interdisciplinary discussions and presentation skills. Participants took one of the following challenges : the « NewSpace Data challenge » was about imagining new applications for Earth observation data, teams having to explore technical, social, economic, ecological, and artistic dimensions. The « Space Engineering For Dummies challenge"" was about devising strategies to make NewSpace engineering tools accessible to everyone. Here, students’ solutions tackled software ergonomics, technical architectures, and development chain organization. To meet such challenges, participants progressed through subsequent immersive experiences, beginning with a promenade through museographical spaces thoughtfully customized as a spaceship and were presented tangible experiments through videos, models and prototypes of nanosatellites, photographs and evocative sound elements. This initial immersion awakened students’ curiosity and will to engage. From there, participants embarked on a process of creative thinking, project development and value proposition elaboration. Besides, the project effectively addressed multidisciplinarity by encouraging teams to explore various perspectives through expert workshops and peer discussions. This approach ensured comprehensive problem solving and mitigated the ""impostor syndrome"" often encountered in educational workshops. This framework combined creativity and action-based learning, following a Creative Problem Solving (CPS) approach and Design Fiction methods, that enabled the generation of high-value ideas, architectures, prototypes, or proof of concepts within the constraints of time and topical complexity. This programme produced a number of notable results, both in terms of the content of the students' work and the impact on the development of interdisciplinarity on campus. The value propositions went from real-time remote sensing of forest fires to adoption of sharing economy for cubesat uses and all received high praise from the expert jury. This NewSpace education and outreach experiment has been regularly deployed by UGA onto large multidisciplinary student audiences, be it in the form of similar creative challenges or wider open-science events. Overall, these challenges help students cultivate not only their academic knowledge but also their ability to come up with and make innovative NewSpace solutions and scenarios.",1
['Fama Jallow'],From Classroom to Orbit: Navigating Pathways for African Youths into the Space Industry,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/81922/,81922,"In the space industry, African youths stand on the cusp of making significant contributions, transitioning from learners to active participants. This paper examines the critical educational and career pathways that can facilitate this transition, emphasizing the necessity of comprehensive educational programs, internships, mentorships, and strategic partnerships. These elements are vital for bridging the academic-industry gap, thereby equipping the upcoming generation with the requisite skills.

The core of this analysis is the exploration of current educational infrastructures within Africa that support space science and technology studies, highlighting innovative curriculum designs that integrate space science from primary education to tertiary levels. This study aims to underscore the importance of establishing a solid foundation of knowledge and interest in space from an early age. It showcases successful educational initiatives and programs that have played pivotal roles in inspiring and preparing students for space industry careers, including satellite design projects, space camps, and astronomy clubs.

Furthermore, the paper details the significance of internships and mentorship programs as essential components for hands-on learning and professional growth. These opportunities allow for direct engagement with space projects and professionals, offering invaluable insights into the space industry's inner workings and enhancing employability and entrepreneurial skills among African youths.

The strategic role of partnerships between educational institutions and space companies is discussed as a crucial mechanism for facilitating smooth transitions from educational environments to professional settings. Such collaborations are instrumental in developing specialized training programs, joint research initiatives, and incubators that support space startups, thereby cultivating an ecosystem that encourages innovation and entrepreneurship in the space sector.

Illustrated through real-life success stories, this paper demonstrates how these educational and career pathways have empowered African youths to make tangible contributions to space science and technology. From involvement in satellite development projects to the inception of space-focused enterprises, these narratives highlight the potential of well-structured educational and career pathways in realizing the aspirations of African youths in the space industry.

In conclusion, the paper advocates for increased investment and collaborative efforts to establish and strengthen pathways for African youths into the space industry. By prioritizing education, practical experiences, and industry partnerships, stakeholders can ensure the development of inclusive, diversified, and vibrant space ecosystems, enriched by the talents and innovations of African youths. Such a strategic approach not only propels the space ambitions of African nations forward but also significantly contributes to the global space exploration and utilization endeavors.",1
"['Aaron Persad', 'Gilbert Pinkett', 'Jalen Hunter', 'Clerkson Ngolle']",Innovative Human-Operated Planetary Surface Exploration Smart Tool for Artemis Lunar Mission,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/86118/,86118,"The upcoming NASA Artemis 3 lunar mission, centered on the Moon's South Pole, prioritizes the detection of water resources. This mission task mandates the development of specialized planetary surface exploration tools for Artemis astronauts, focusing on in-situ analysis of water mass in rock samples and fundamental physical properties like mass and size. Given the unique challenges and advancements in technology since the last human-tended tools were used on the Moon over 50 years ago, there is a renewed opportunity to innovate and redefine tools for lunar exploration.
\\~\\The project commenced with a meticulous project definition phase, identifying essential tool capabilities aligned with mission objectives, constraints, and heuristics. The design process incorporated learning about a combination of Apollo era tools and applying modern technologies to improve them, such as computer-aided design, 3-D printing, and controller boards like Arduino and Raspberry Pi. Concept evaluation, based on relative comparison, led to refined designs, which were further developed through detailed CAD modeling, integrating human factors considerations.
\\~\\A comprehensive feasibility study, including consultation with Subject Matter Experts, culminated in the identification of a superior concept design. This design was translated into an initial prototype, subjected to ergonomic and mechanical testing using biomonitoring devices to measure muscle usage during operation. Preliminary experimentation yielded promising results, guiding recommendations for further refinement and experimentation.
\\~\\Feedback from testing informed the Final Design Specifications, encompassing mechanical design, thermal components, and required instrumentation for system integration. The projected cost of the final recommended tool is approximately \$10,000 USD, with a mass of around 16 kg. The tool boasts the capability to enhance sample yield and conduct in-situ analysis, with testing showing it can collect samples and store sample data in less than 13 seconds. This innovative tool promises to significantly contribute to the success of the Artemis 3 lunar mission, marking a milestone in human exploration and advancing our understanding of lunar resources.",1
"['Süleyman Salihler', 'Bupe Kasanya']",Innovative Regolith Transport Systems for Extreme Lunar and Space Conditions,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/87845/,87845,"This abstract details the development of In-Situ Resource Utilization (ISRU) technologies aimed at the efficient management, movement, and processing of lunar and space materials, including:

- Moving regolith from excavation sites to processing plants.
- Transferring materials between vehicles, space shuttles, and storage units.
- Handling large volumes of regolith for the construction of lunar landing pads and roads.
- Transporting raw materials from asteroids to shuttles or storage facilities.

There is an increasing need for technologies that can handle greater quantities of regolith and swiftly adapt to changes in transportation routes. The handling of regolith presents several challenges, such as:

- The abrasive nature of regolith.
- Extreme temperature variations.
- Dust emissions.
- Static electricity buildup.
- Variability in site locations and transportation paths.
- Limited availability of power.
- Restrictions on launch weight.
- The effects of low gravity environments.

Our novel approach addresses these issues through the use of modular, motorized drums with internal flights, designed for flexibility over different distances and paths. The system encases regolith during transport to minimize abrasion and exposure to moving parts, suitable for a range of operations including attachment to lunar rovers for secure transport and efficient loading. It also incorporates processing capabilities like sieving and mixing. Its simplistic design is suitable for 3D printing using local materials, enhancing its practicality for space applications. This method demonstrates a significant improvement in energy and resource efficiency, potentially increasing operational efficiency by at least 50% compared to traditional methods. By employing this modular conveying system for 90% of the route, and auxiliary vehicles for the remaining 10%, we achieve a highly effective regolith management process.


Following the development of several advanced prototypes, the system has entered a crucial testing phase, utilizing lunar regolith simulants to validate its effectiveness in regolith extraction and seamless delivery to processing units. Concurrently, efforts are underway to refine associated components, including specialized containers for regolith storage and transport. This holistic approach underscores our commitment to optimizing the entire ecosystem for handling and processing lunar materials, ensuring readiness for real-world/space applications.",1
['Agnieszka Bajtyngier'],Inter-institutional cooperation in designing an educational programme for the first Polish mission to the International Space Station.,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/90051/,90051,"The coming era of human spaceflight missions requires not only the meticulous preparation of astronauts, but also the cultivation of curiosity and enthusiasm for space exploration in future generations. This presentation highlights the collaborative efforts of an inter-institutional team to create a school education programme tailored to human spaceflight mission. Through the synergistic engagement of educational institutions, scientists, space agencies and industry partners, the programme aims to provide students with a comprehensive understanding of the challenges and opportunities of human spaceflight, inspire and educate students about the wonders of space exploration, while fostering critical thinking and STEM (Science, Technology, Engineering and Mathematics) skills.

The presentation will highlight the collaborative processes, pedagogical strategies and technological innovations used in the design of the school education programme. 

The specificity of working in a large inter-institutional team is, on the one hand, the opportunity to look at the process from many perspectives and to combine many approaches and ideas. On the other hand, it also brings many challenges. The presentation aims to show what was achieved and how, during the work on the education programme for the first Polish mission to the International Space Station.",1
['Tibor Balint'],Isn't AI just the latest tool for (space) artists?,"IAC 2024 congress proceedings, 75th  International Astronautical Congress (IAC),  Milan, Italy",2024,https://dl.iafastro.directory./event/IAC-2024/paper/82951/,82951,"The rise of Artificial Intelligence (AI) has transformed various aspects of our daily life, influencing automation, data analysis, and even artistic processes. This paper investigates the author's firsthand experience incorporating AI tools into artistic and design workflows, exemplified by space-related conference posters and computer graphics illustrations. The approach is viewed through the lenses of first and second order cybernetics, constructivism, and design theory, sense-giving and sense-making circularity, and emphasizing the evolution of tacit knowledge into communicable forms of expression. The workflow, applicable to both art and design, has recently integrated AI tools. The author reflects on the benefits and challenges of this augmentation, considering potential impacts on artists, ethical dilemmas, and new opportunities. Artistic movements can be codified and used by anybody from street artists, art students learning foundational skills, and even computers using AI. Artwork, regardless of its origin or style, must resonate with human observers. Purely AI-generated works may offer either variations of existing codified styles while contributing nothing new, or introduce something novel that requires human interpretation and conversations to assign meaning. The author asserts that AI is just one of the tools in the artist's toolkit, not a replacement. Like photography didn't replace painting, AI serves as a collaborative tool, providing options, stimulating ideas, and assisting with research. It may inspire artists to incorporate some of the ideas into their own artwork, or reject AI to explore novel directions beyond it, akin to the evolution of painting styles over the centuries in search of new ways of expressions and perspectives. Thus, the future of AI-assisted and post-AI art is anticipated with excitement. While not exhaustive, this paper aims to spark a broader conversation within artistic, design, and creative communities, including space artists, about the integration of AI tools and their potential impacts on the artistic process.",1
