Authors,Title,Publication,Year,Link,Paper ID,Abstract,coincidences
"['Shawna Pandya', 'Aaron Persad', 'Jason Reimuller', 'Kenneth Trujillo']",Simulation of Contingency Water Egress Operations in Off-Nominal Landing Scenarios,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/72736/,72736,"Ascent aborts often produce off-nominal water landings, a contingency scenario that drives design of vehicles, spacesuits, and the operational procedures of crew and ground support. Analog environments and simulations allow designers to refine vehicle and suit/seat designs and allow crew to retire risk by practicing complex procedures and preparing for contingencies ahead of flight. In this paper, we outline the development, operations, and evolution of the International Institute for Astronautical Sciences (IIAS) post-landing water egress course. This course allows participants wearing an intravehicular activity (IVA) spacesuit to learn and practice multiple emergency egress scenarios, including side and top-hatch egress from an Orion capsule mock-up, a simulated parachute drop into the water, and how to ingress a life raft while wearing a flooded IVA suit.",1
"['Juan Luis Gonzalo', 'Camilla Colombo', 'Pierluigi Di Lizia']",Single-averaged models for low-thrust collision avoidance under uncertainties,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/73573/,73573,"The population of low-thrust-enabled spacecraft in Earth orbit is continuously growing, for a wide spectrum of missions. On the one hand, the replacement of impulsive propulsion with electric one in traditional satellites allows for extended lifetime thanks to increased propellant efficiency. On the other hand, propulsion systems manufacturers are introducing increasingly miniaturised electric thrusters that allow to provide control capabilities to small satellites that previously could not include them, even if with a very limited control authority. Together with the increase in collision avoidance (COLA) activities due to the build-up of space debris and space traffic, operators have a need for efficient models for the initial evaluation, analysis, and design of low-thrust collision avoidance manoeuvres (CAM). These models are a foundation for parametric analyses to inform the CAM decision making process, be it operator-driven or automatised, and as first guess for more accurate numerical simulations.

A key dynamical feature of low-thrust manoeuvres in general, and CAMs in particular, is the development of clearly differentiated time scales, mainly oscillatory short-term behaviours linked to the orbital period, and a long-term evolution with characteristic period linked to thrust acceleration magnitude. This allows for highly efficient analytical and semi-analytical solutions based on perturbation methods separating both scales, for instance through averaging.

This work presents a framework for the study of low-thrust COLA activities and CAM design under the effect of uncertainties, based on single-averaged models over the eccentric anomaly. It builds up on previous results for the tangential thrust case in the MISS (Manoeuvre Intelligence for Space Safety) software developed by Politecnico di Milano. The new models allow for the design of non-tangential manoeuvres through the superposition of analytical solutions for the tangential and normal directions. Furthermore, CAM design for probability of collision minimisation is dealt with, modelling the effect of uncertainties through a Gaussian Mixture Model. The performance of the models is assessed through different test cases, with particular focus in analysing their range of validity depending on CAM time and total displacement.

These low-thrust CAM models have applications for Space Traffic Management systems in increasingly congested scenarios and are currently being applied to a project funded by the European Space Agency for the advancement of tools for low-thrust CAM design.",1
"['Christian Bianchi', 'Lorenzo Niccolai', 'Giovanni Mengali']",Solar sail-based deep space transfers using V-infinity leveraging maneuvers,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/71104/,71104,"Orbital transfers in the Solar System usually require a large initial hyperbolic excess velocity relative to the Earth to be provided by the launch vehicle, thus affecting the total mission cost and the payload capability. An interesting technique to increase such a velocity is usually referred to as V-infinity leveraging (ViL) maneuver, and it consists of a heliocentric trajectory that is designed to re-encounter the Earth with an increased relative velocity. The effectiveness of ViL maneuvers has been discussed in the literature for spacecraft equipped with either high-thrust or low-thrust propulsion systems. However, the propellant saving can be further enhanced using innovative propellantless propulsion systems, such as solar sails, which provide a continuous acceleration without consuming propellant.

Solar sails are thin reflective membranes which exploit the solar radiation pressure to propel a spacecraft. These devices could enable the design of mission concepts that would be unfeasible with conventional propulsion systems and are particularly fit for rendezvous missions with inner planets or even asteroids, as it is proved by the planned NEA Scout mission.  In fact, the study of minor bodies of the Solar System is of great importance for scientific purposes and planetary defence. However, asteroids usually track heliocentric orbits with peculiar orbital parameters, so a rendezvous may require a considerable amount of propellant, making solar sails a valid alternative to conventional thrusters. 

The aim of this work is to provide a preliminary investigation of solar sail-based deep space trajectories towards target bodies of the Solar System composed of a ViL maneuver followed by an Earth flyby and a transfer phase. The spacecraft is assumed to be subjected to Sun’s gravity and solar radiation pressure only as soon as it exits Earth’s sphere of influence. The optimal sail steering law for the ViL maneuver is obtained as a function of the given flight time and initial excess velocity, with the aim of maximizing the excess velocity at Earth re-encounter. The latter provides the initial condition of the transfer phase after the Earth flyby, which is analyzed to find minimum-time trajectories to rendezvous with the target. Both optimizations are performed using an indirect approach. An updated optical model is used to describe the thrust generated by the solar sail, and the sail performance parameter is assumed to be consistent with current technology level.

The manuscript is organized as follows. First, the mathematical model of the problem is thoroughly presented. Then, the two optimization algorithms are discussed. Finally, this procedure is applied to some scenarios of interest, and the results are compared with those available in the literature.",1
"['Joseph Pawelski', 'Jan Walter Schroeder', 'Toby Mould', 'Gary Calnan', 'Lee Steinke']",Solving Space Debris by Using it as a Space Resource for the Emerging Industrial Space Economy,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/73756/,73756,"In recent years the exponential growth of space debris has been recognized as a serious problem demanding direct action to prevent the worst consequences and maintain, ongoing, sustainable access to Earth orbits. However, most technical and economic approaches currently pursued assume that high-cost, government funded and regulated solutions are required due to the lack of economic incentives for commercial actors to remove existing debris on their own.  Without market driven solutions these approaches lack scalability and economic sustainability. 

This work advocates for a transformative shift in how we think about space debris; from treating it as a necessary cost that must be minimized to viewing it as an untapped space resource and economic opportunity to be maximized. 

An in-depth analysis was performed on the technology, architecture, and broader ecosystem needed to treat space debris as a resource. Based on this analysis a design study was performed and a prototype was built within the framework of a NASA Small Business Innovation Research (SBIR) Phase 1 contract followed by a subsequent Phase 2 contract.

To transform space debris into a useful space resource, an end-to-end on-orbit recycling system is required. The proposed architecture includes active debris removal (ADR) and transportation spacecraft, space station platforms to host the process, and in-space metal recycling and processing systems to make metal propellant rods and materials for in-space manufacturing. To this end, a lab-bench prototype of a robotic, micro space foundry was built, capable of automatically casting a propellant rod from strips of simulated aluminum space debris.  Subsequent research will evolve this technology in partnership with leading industry players currently building the remaining technologies in the space debris recycling and On-orbit Servicing, Assembly, and Manufacturing (OSAM) value chain. 

By treating space debris as a resource, we can accelerate the development of a robust, vibrant, commercially driven in-space economy, while simultaneously creating and maintaining a sustainable space environment.",1
"['Bernd M. Weiss', 'Margot Clauss', 'Anna Ohrwall Ronnback', 'Rene Laufer']",Space Product Development Process: Integrating a Sustainability Perspective in Design and Production of Spacecraft,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/71709/,71709,"%paragraph indentation
\setlength{\parindent}{4em} 

%paragraph spacing
\setlength{\parskip}{1em}

%Line spacing
\renewcommand{\baselinestretch}{1.1}

\begin{document}
%Starting new paragraphs with \par
%-------------------------------------------------------
Technological advancements and the growing demand for global connectivity is leading to an explosive growth of satellites being launched into space. Additionally, the lower cost to launch satellites into orbit makes it possible for new players to participate and to gain access to space. Decreasing launch prices and the miniaturization of payloads enables satellites being build faster and overall cheaper. In addition, instead of large satellites being launched into higher orbits, a trend towards satellite mega constellations in low-earth orbit can be observed. With this increase of new satellites already being launched and planned to be launched soon on one side, and defunct or decommissioned satellites and other space debris from collisions on the other side, concern related orbital capacity limits is being raised. Space sustainability gets more global attention and related research projects are conducted with a variety of stakeholders. This attention is needed and important but as the re-use and the recycling of satellite materials are not yet commercially viable or available, space sustainability primarely focuses on a more environmental perspective, with areas like space situational awareness and space transportation management. 

 

This paper investigates another option: the integration of a sustainability perspective during product design and in the production process as an alternative to the environmental perspective after launching satellites into orbit. The aim is to understand whether implementing design for sustainability and a sustainability perspective for an optimized production can support long-term space sustainability and with this, has measurable impact on the value chain for spacecraft. The research examines state-of-the-art of product design and development processes and how the space industry design and product processes are set up in comparison. Further investigation about life cycle costs variations related to a sustainability perspective, calculation approaches, and how space industry operates compared to other industries. The research will attempt to provide a top-level model for product developers with recommended procedures, activities, and the life cycle costs with options to integrate a sustainability perspective during the product design and development processes. In addition, drivers for product and production innovation through the sustainability perspective are suggested. 

%-------------------------------------------------------",1
"['Saroj Kumar', 'Dale Thomas', 'Jason Cassibry']",Spacecraft Integrated System Model for NTP Powered Planetary Science Missions,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/73311/,73311,"The advantages of Nuclear Thermal Propulsion (NTP) systems have been studied towards the exploration of future human and robotic missions to Mars and beyond. Traditional mission design concept studies for an NTP powered robotic mission have produced promising results by demonstrating NTP capabilities in relation to higher scientific return values. However, realistic concept development for an emerging propulsion technology can be extremely challenging when there is a lack of historical data from multiple systems of systems. Current mission analyses have utilized multiple standalone models to analyze the results such as propulsion system, trajectory, spacecraft design etc. This approach is not only time consuming but also limits the consistency between design and user evaluation scenarios. The mutual dependence of multiple parameters starting from spacecraft design to onboard NTP system and launch vehicle requirements results in an iterative problem. The design problem involves variables which are mix of discrete and continuous in nature which adds to further complexity and optimization difficulties. 

In order to optimize the multidisciplinary problem, we propose a model-based framework utilizing Model Based Systems Engineering (MBSE) for trades and optimization, concept visualization from behavior modeling and simulation-based mission validation. The framework utilizes executable architecture to perform requirement analysis and behavioral simulation. The requirement analysis is performed by assessing physical characteristics, verifying requirements and improving traceability by running trade studies against mission environment. The behavioral simulation is performed by identifying emergent behavior and exploring new use cases by executing SysML behavior design in the mission context. This paper will present the spacecraft integrated system model for early mission formulation for NTP powered robotic missions. The models for the NTP system, spacecraft and launch vehicle will be integrated based on the science mission objectives. The interconnection of various system models enables rapid results and selecting the best design. 
Initial results using the integrated mission design approach have demonstrated the enhanced capability of a NTP powered spacecraft for robotic rendezvous missions to Jupiter and Saturn. With an expendable NTP powered system using a single 15klbf engine, NASA’s Europa clipper class spacecraft can be delivered to Jupiter in 2.1 years and Cassini class spacecraft can be delivered to Saturn in 4.7 years using a single high-class commercial launcher. This demonstrates that NTP powered missions can reduce the interplanetary trip times be a factor of two or more for similar class of spacecraft which utilizes traditional chemical propulsion systems.",1
"['Edgar Bering', 'Shuhab Khan', 'Mequanint Moges', 'Laura Jacobs', 'Rachel B Gamblin', 'Michael Greer', 'Presley Greer', 'Bryan Gunawan', 'Elizabeth Hernandez', 'Emily Humble', 'Jamie N Lehnen', 'Afriaa Nasir', 'Rachel Nathan', 'Andy Ngurencuu', 'Itay Porat', 'Megan Pina', 'John Prince', 'Ana Gabriela Pessoa', 'James Simmons', 'Chloe Tovar', 'Alexandra Ulinski', 'Abraham Vega', 'Donald L Hampton', 'Nicole Moelders', 'Denise Thorsen']",Student Space Missions – Report on our 2022 Undergraduate Auroral Observing Campaign,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/72960/,72960,"The Undergraduate Student Instrumentation Project (USIP) was a NASA program created to engage undergraduate students in rigorous scientific research for the purposes of innovation and developing the next generation of professionals in space research. It is now run by the University of Houston using local resources. This student-led project, based on the 5E instructional model, is executed by the students from initial ideation of research objectives to the design, testing, and deployment of scientific payloads. The 5E Instructional model places the student at the center of knowledge building, while instructors facilitate interaction with content and guide the inquiry process. Since 2013, this project has been not only an effective vehicle for delivering STEM education but is also effective in increasing classroom engagement and interest in space. Space research is inherently interdisciplinary and crosscuts Geoscience, Engineering, and Technology. The project is designed to integrate engineering, technology, physics, material science, and earth and atmospheric sciences as an important opportunity for the students to gain access to cross-disciplinary experiential research. In addition to classroom engagement, the students build their own payloads and ground instruments. This project increases students’ command of essential skills such as teamwork, collaboration, problem solving, technology, communication, innovation, and leadership. For the faculty, the project was an extended exercise in professional development, learning how to implement project level inquiry-based education on this scale. For the students, this formative experience continues to encourage the development of a much broader range of technical skills than is typically offered within an undergraduate degree. Furthermore, the extensive time and energy that students commit to this project promotes a strong sense of personal and professional responsibility and emphasizes the necessity of coherent teamwork. Not only do students make valuable connections with each other during this process, but also to the broader space science community. They often work with professionals from outside of the USIP structure, and regularly attend and present at conferences and student competitions throughout the project. This paper will present the results of the 2022 Alaska observing campaign. Student projects included subjects ranging from atmospheric trace gas chemistry, ground penetrating radar for measure permafrost thickness and thermal infrared imaging of frozen waterbodies coupled with multiwavelength lidar study of surface topography and chemistry, auroral electron precipitation, quantitative multi-wavelength airglow studies, search for stratospheric microplastics, and monitoring auroral radio emissions, and stratospheric conductivity. This program is a for-credit course of two to three years duration.",2
"['Ashraf Khater', 'Firas Jarrar']",Temperature Distribution of CubeSats Using Finite Element Method,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/68868/,68868,"% Generated by GrindEQ Word-to-LaTeX 
%\documentclass{article} % use \documentstyle for old LaTeX compilers

%\usepackage[english]{babel} % 'french', 'german', 'spanish', 'danish', etc.
%\usepackage{amssymb}
%\usepackage{amsmath}
%\usepackage{txfonts}
%\usepackage{mathdots}
%\usepackage[classicReIm]{kpfonts}
%\usepackage{graphicx}

% You can include more LaTeX packages here 


\begin{document}

%\selectlanguage{english} % remove comment delimiter ('%') and select language if required


\noindent Accurate thermal analysis of CubeSats in the design process is particularly necessary due to the absence of an active thermal control system in such small platforms. In this study, the effects of the different thermal sources affecting CubeSats in orbit are considered. At first, the CubeSat Wizard software was used to conduct an estimation of the thermal fluxes over a whole year of the CubeSat mission of MYSat-1. This is a 1U CubeSat designed and developed at Khalifa University. From the results of this analysis, three different days were selected for further investigation. The thermal fluxes on these days were then inserted in a detailed finite element model of MYSat-1.  A steady-state thermal condition was assumed in order to reduce the computational time. The results of the finite element simulations were compared with the housekeeping data of MYSat-1 and the CubeSat Wizard predicted temperatures. The finding of this study shows that for the selected day at which the housekeeping data is available, there is a difference of about 0.45$\mathrm{{}^\circ}$ C between the average temperature of the CubeSat obtained from the CubeSat Data and the FEM model. The study also shows a comparison between the temperature distribution within the CubeSat as obtained from thermocouples to that estimated by the simulations. Results are also presented for the worst hot case and cold case scenarios.

\noindent \textit{Keywords--- CubeSat, Thermal modeling, Finite element Method}

\noindent 


\end{document}",1
"['Sanjana Sharma', 'Nory Klop-Packel', 'Ariel Ekblaw']",The Astronaut Ethnography Web Project: Insights from First-Person Accounts of Space,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/68611/,68611,"The Astronaut Ethnography Web Project is an online educational resource that aims to democratize insights from spacefaring humans about life in space. Informed by both archival research and astronaut interviews, the goal of this web project (to be publicly released in 2022) is to present a curated collection of human perspectives on life in space from a diverse group of astronauts, cosmonauts, and spaceflight participants. This project was motivated by a series of astronaut interviews conducted by the authors for an ongoing space ethnography research stream, whose findings were presented in “Astronaut Ethnography: A Design Research Approach to Microgravity” (IAC 2020). Data for this website include first-person published accounts, debriefs, and journals of space written by astronauts and cosmonauts during and after their missions to space. Using grounded theory method (GTM) and qualitative research methods, astronaut insights are coded and tagged with metadata, so that they can be grouped, sorted, and filtered within a searchable database. The website is organized with the following sections: 1) “Narratives” showcases analyses of themes curated by the authors based on astronaut data, 2) “Insights” presents a searchable database of de-identified astronaut anecdotes, 3) “Principles” highlights a set of human-centered design principles for space environments first presented in “Astronaut-in-the-Loop: An Iterative Design Research Framework for Space Environments” (ICES 2021), and 4) “Sources” includes sources for the primary source accounts and the qualitative research methodologies that inform the analysis presented in the website.  The Astronaut Ethnography Web Project is intended to educate a broad audience of people interested in designing and building for space, including students, researchers, government, and industry professionals. The project’s focus on human-centered insights reflects its commitment to design-education pedagogies, emphasizing the value of human contributions to how we design, build, and test future technologies and environments for space. As space increasingly opens to include a more diverse group of individuals and institutions, this resource will serve as a unique platform, contributing experiential knowledge to a wealth of existing foundational research on human health, psychology, and technical innovation. 

In this paper, we will describe the motivations, sources, design process, and final outcomes associated with the Astronaut Ethnography Web Project. We will also evaluate the final website outcome, reviewing it with relevant experts in space education, design, and engineering. We will then describe takeaways and lessons learned from the design and evaluation process, and how they inform the final iteration of the website.",1
"['Jessica Todd', 'Rachel Bellisle', 'Benjamin Martell', 'Chloe Gentgen', 'Allison Porter', 'Jeffrey Hoffman']",The Ceres Human Exploration and Transit Architecture (CHEATA): a mission architecture for small bodies exploration,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/73621/,73621,"The Ceres Human Exploration and Transit Architecture (CHEATA) is a conceptual mission developed by MIT, to enable human exploration of Ceres and other small bodies in the asteroid belt. These small bodies present tempting targets for future human exploration, providing insight into the evolution of our solar system, potentially containing environments of interest to astrobiologists, and acting as water- and mineral-rich stepping stones for outer solar system exploration.  

Minimizing radiation exposure and mission duration while maximizing surface science on Ceres were the driving critical requirements considered for this mission concept.  Key elements of the design include (1) an active high-temperature superconducting magnet system (HTS), complemented by a passive high-density polyethylene system, to mitigate crew exposure to galactic cosmic radiation and solar energetic particle events, (2) a bimodal nuclear thermal propulsion (NTP) system that utilizes liquid hydrogen and a reusable CERMET core , and (3) a low gravity hopping vehicle using vacuum retro-propulsion and LOX/Methane propellant, taking advantage of the low gravity environment for regional exploration and surface operations on Ceres. A transit habitat vehicle is assembled in cislunar space and used to ferry astronauts to Ceres orbit. The study also details breakdowns of the human countermeasures employed to address the effects of microgravity and isolation. 

The CHEATA mission concept was initially presented at the IEEE Aerospace Conference in 2022 (cited in this paper). The mission architecture has been updated to now include the design of additional spacecraft and habitation subsystems. These include the design of an Environmental Control and Life Support System, including net oxygen and water recovery estimates, a deep space communication system, and the design of a thermal management and protection system for both the crew compartment and the NTP system. Further refinements to the mission concept include the inclusion of zero boil-off technology for the Liquid Hydrogen tanks, an improved design for the Ceres hopper, the design of the HTS assembly and deployment mechanism, and a consideration of exploration medical capabilities to support the mission crew. A detailed technology development plan and launch manifest maps the timeline of this mission over an 16-year period with initial technology development completed from 2035 to 2043, to ensure a landing at Ceres in 2050 and return to Earth by 2051. Several additional mission scenarios have also been included, targeting other small bodies in the solar system such as the Saturn moon of Rhea and the small body Vesta.",1
"['Francesc Lucas Carbó', 'Rupert Feckl', 'Gaia Fusco', 'Klaus Lattner', 'Rüdiger Schönfeld', 'Sylvain Abdon', 'Didier Miras', 'Donny M. A. AMINOU', 'Paul Blythe', 'James Champion', 'Manfred Falkner', 'Tobias Guggenmoser', 'Daniel Lamarre', 'Lionel de la Taille', 'Stefano Gigli', 'Gary Fowler']",The MTG-IRS instrument:  a breakthrough for meteorological applications and detection of extreme weather events,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/69040/,69040,"The Infra-Red Sounder (IRS) instrument is the primary payload of the Meteosat Third Generation Sounder satellite (MTG-S). The main objective of the MTG sounding mission is to enhance Numerical Weather Prediction (NWP) capabilities at regional and global scales, through the provision of Atmospheric Motion Vectors (AMV) with higher vertical resolution and frequent information on temperature and water vapor profiles. Additionally, layer-by-layer analysis of the atmosphere will offer greater insight into its complex chemical composition and support atmospheric gas tracing applications, such as air quality and pollution monitoring.


The MTG-S satellite and the IRS instrument are being developed under the responsibility of OHB System (Germany), with TAS (France) as MTG’s mission prime contractor and ESA/EUMETSAT as end customers. The IRS will be the first European hyperspectral sounding instrument in geostationary orbit and will be capable of scanning a full Earth’s disc (over Europe and Africa) every hour with a spatial resolution of 4 x 4 km\textsuperscript{2} at nadir, covering roughly 640 x 640 km\textsuperscript{2} per stare every 10 seconds.


The design of the instrument is based on an imaging Fourier Transform Infrared Spectrometer (FTIR) and will deliver hyperspectral sounding information in two infrared bands: LWIR (700 - 1210 cm\textsuperscript{-1}) and MWIR (1600 - 2175 cm\textsuperscript{-1}), with a spectral channel interval of 0.625 cm\textsuperscript{-1}. The instrument incorporates two IR detectors of 160 x 160 pixels each, which leads to a total of 51,200 delivered interferograms per stare. The recorded interferograms will undergo pre-correction and data compression before being sent to ground. Once the data is received on-ground, the Level 1 ground processing algorithms will convert the measured interferograms into radiometrically and spectrally corrected spectra. 
Applications benefiting from the science data provided by the IRS instrument are manifold and await to be fully explored. For example, by delivering frequent four-dimensional information on humidity, temperature, and wind profiles, the IRS will significantly enhance regional and global NWP, thus improving early detection (and warning) of rapidly developing atmospheric instability like severe convective storms. The spectral range of the IRS will also allow to estimate and monitor the concentration of atmospheric trace gases like ozone and carbon monoxide, leading to enhanced information for air pollution forecasting. Moreover, through information on the composition and density of volcanic ash clouds, ash fallout prediction models will be refined. 
The first flight model of the instrument (IRS PFM) is currently in its AIT phase that will culminate with an optical performance test in vacuum starting in Q2 2022. The instrument verification follows a proto-flight approach, including tests successfully carried out on several development models (i.e. STM, Flat-EM and Core Spectrometer) and the achievement of the final qualification on the PFM. The first MTG-S satellite launch is planned by end 2023/early 2024.


This paper will provide a detailed overview of: 
\begin{itemize}\item the objectives, capabilities, and applications of the MTG sounding mission \end{itemize}
\begin{itemize}\item the design and development status of the IRS instrument \end{itemize}
\begin{itemize}\item the Level 1 science data provided by the IRS instrument and its expected performance \end{itemize}",1
"['David Ardila', 'Evgenya Shkolnik', 'Paul Scowen', 'Daniel Jacobs', 'Dawn Gregory', 'Travis Barman', 'Christophe Basset', 'Judd Bowman', 'Samuel Cheng', 'Jonathan Gamaunt', 'Logan Jensen', 'April Jewell', 'Mary Knapp', 'Matthew Kolonapis', 'Joseph Llama', 'Parke Loyd', 'Victoria Meadows', 'Shouleh Nikzad', 'Sarah Peacock', 'Tahina Ramiaramanantsoa', 'Nathaniel Struebel', 'Mark Swain']",The Star-Planet Activity Research CubeSat (SPARCS): Determining inputs to planetary habitability,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/69501/,69501,"Seventy-five billion low-mass stars in our galaxy host at least one small planet in their habitable zone (HZ). The stellar ultraviolet (UV) radiation received by the planets is strong and highly variable and impacts atmospheric loss, composition, and habitability. These effects are amplified by the extreme proximity of the stellar HZs (0.1–0.4 AU) in low-mass stars.

SPARCS is a NASA-funded mission to characterize the quiescent and flare UV emission from low-mass stars. SPARCS will observe ~20 low-mass stars, over timescales of ~days, simultaneously in two UV bands: 153–171 nm and 260–300 nm. SPARCS Sun-synchronous terminator orbit, allows for long periods of uninterrupted observations, reaching 10s of days for some targets. 

SPARCS payload consists of a ~10 cm telescope, a dichroic element, UV detectors and associated electronics, a thermal control system, and an on-board processor. It is hosted on a Blue Canyon Technologies 6U CubeSat. 

SPARCS' is host to a number of technology innovations that have broad applicability to other missions.  SPARCS demonstrates the use of ""2D-doped"" (i.e., delta- and superlattice-doped) detectors and detector-integrated metal dielectric filters in space. This detector technology provides 5x larger quantum efficiency than NASA's GALEX. In addition, SPARCS’ payload processor provides dynamic exposure control, automatically adjusting the exposure time to avoid flare saturation and to time-resolve the strongest stellar flares. A simple passive cooling system maintains the detector temperature under 238K to minimize dark current. The spacecraft bus provides pointing jitter smaller than 6”, minimizing the impact of flat-field errors, dark current, and read-noise. All these elements enable competitive astrophysics science within a CubeSat platform. 
 
SPARCS passed Critical Design Review and it is currently in the final design and fabrication phase (“Phase C” in the NASA context).  It will be launched in late 2023, for a primary mission of one year.",1
['Stefano Farì'],The Vertical Landing Vehicles Library (VLVLib): a Modelica-based approach to high-fidelity simulation and verification of GNC systems for reusable rockets,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/69380/,69380,"Vertical Take-off Vertical Landing (VTVL) vehicles, such as reusable rockets, are nowadays required to meet increasingly stringent performance levels and reliability requirements. Consequently, GNC algorithms are demanded to be appropriately verified in closed-loop high-fidelity simulators. Considering the growing presence of advanced modeling tools, new frameworks able to capture more complex nonlinear dynamics must be researched and implemented. Similarly important is the need for a responsive modeling methodology, which can quickly adapt to vehicle design changes during the development process in order to speed up the projects timeline, thus reducing the associated costs. So far, comprehensive simulation tools able to accurately capture these dynamics together have not been sufficiently investigated. We try therefore to answer the following question: how is it possible to embed very high-fidelity physical models in a simulation setup meant to verify and consolidate the whole GNC system within Vertical Landing (VL) reusable launch vehicle scenarios?

This paper aims at introducing a flexible framework where cyber-physical models are obtained by means of the DLR's Vertical Landing Vehicles Library (VLVLib). This is written using the object-oriented Modelica modeling language, whose advantages are explored throughout the paper. Given that control synthesis, analyses and simulation campaigns are usually performed in the Matlab/Simulink environment, a core point of the proposed solution is to let the Modelica plant model be easily embedded within any well consolidated Simulink-based framework. As such, the strategies to achieve good integration are illustrated.

As of current status, the VLVLib comprises the main following features and advantages: (1) it is architecture-based, meaning that different models with different fidelity levels can be easily exchanged for each critical vehicle subcomponent; (2) includes propellant slosh dynamics with no limitation on tank assembly structure, number of sloshing modes, acceleration profiles or damping factors; (3) includes the Thrust Vector Control (TVC) dynamics together with different types of nonlinearities affecting the actuator maneuvering the gimballed engine, such as backlash or thermally-caused biases; (4) includes landing legs deployment dynamics, with customizable, impulsive release mechanism and/or interaction with aerodynamics; (5) includes ground contact simulation, which allows to consider those adverse dynamics affecting vehicle stability after touchdown; (6) it is built so to not replicate otherwise verified functions, like frame conversions, environment or sensor modeling, and so on. All these points are detailly analyzed; finally, the potential of the framework is shown as applied to CALLISTO reusable rocket demonstrative mission.",1
['Shehroz Hussain'],The difficulties of small space startups in accessing manufacturing resources,"IAC 2022 congress proceedings, 73rd  International Astronautical Congress (IAC),  Paris, France",2022,https://dl.iafastro.directory./event/IAC-2022/paper/68974/,68974,"Precession machining has been widely used in a variety of industries, including aerospace, precision instruments, and automotive. Complex manufacturing process issues frequently hinder production due to their high tolerance requirements, exotic materials and the knowledge-intensive characteristics of precession aerospace machining. Furthermore, access to such processing methods is limited, impacting their access to lean new space startups. Due to new applications in defense systems, high-speed communications, and climate tracking, demand for space equipment is increasing. In addition to business process innovation, private commercial sector technology improvements are upgrading obsolete and expensive space operations by reusing rockets and constructing more efficient spacecraft, cutting pre-launch costs. 

A projection by morgan stanley suggests that the global space sector would earn $1.1 trillion in sales by 2040, up from $350 billion in 2022. Edge computing, quantum computing, ai, and digital twins have improved commercial efficiency and insight. Also, they will reduce expenses while collecting and analyzing crucial data faster and at a larger scale to make more accurate decisions. Space technology companies face similar technological and inventive challenges as terrestrial engineering firms. This presents an opportunity for technology application in production processes. Aside from the ever-increasing instrumentation for advanced detection and measurement systems, there are competing and often contradictory requirements for serial satellite production and customization. 

Many missions have failed due to launch vehicle or spacecraft production faults. Even after extensive testing and quality control, undetected flaws in missions cost billions of dollars. Hecht and fiorentino classified failure reasons into seven categories: design, environment, parts, quality, operation, and other known and unknown. Unlike other industries, space hardware assemblies have a complex structure, a large number of parts, and very rigorous criteria. The advent of digital twin technology allows for real-time interaction between the manufacturing process and quality feedback control. Furthermore, these technologies can reduce the cost of operations lowering the barrier of entry for new space startups. As digitalization evolved, advanced computer technologies like big data, ai, cloud computing, digital twins, and edge computing were employed in different fields. There lies an opportunity to apply commercially proven technologies such as digital twins and ai to the manufacturing and assembly of space hardware. This will significantly increase quality, reduce production cycles, and allow new space startups to compete and innovate.",1
