Authors,Title,Publication,Year,Link,Paper ID,Abstract,coincidences
['Baptiste Laulan--Souilhac'],A way to increase rocket efficiency: the aerospike engine,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57606/,57606,"The past few years, a new space race has begun with the development of private companies willing to build cheaper rockets. Currently, the rocket sector is more and more competitive with the emergence of reusable launchers and the New Space: companies want to reduce launch prices and, at the same time, increase payload mass delivered into space. However, all current solutions use a bell-shaped engine which is not optimized for atmospheric phases, eventually being more expensive. A solution to reduce the launch cost would be to optimize the engine for the atmospheric phase and thus increase the overall efficiency of the launcher. Motivated by these facts, we propose a design of an aerospike engine. This engine could be a solution to reduce launchers costs and therefore take the lead on the current space race. This article has three main objectives. First, it proposes an efficient cooling system for the nozzle walls, as heat dissipation is the main drawback of the aerospike engine. Second, it suggests an architecture for the aerospike engine with a turbopump system, combustion injector and combustion head. Third, this article makes the case for a closed loop aerospace engine with enriched hydrogen and oxygen. Eventually, we propose a detailed design of an aerospike engine.",1
"['Davide Bonetti', 'Ingrid Monika Dietlein', 'Alberto Fedele', 'Giovanni Gambacciani', 'Giuseppe Governale', 'Ysolde Prevereaud']",Advanced European Re-Entry System Based on Inflatable Heat Shields: Detailed Design (EFESTO project),"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/60110/,60110,"The European Union H2020 EFESTO project is coordinated by DEIMOS Space with the end goals of improving the European TRL of Inflatable Heat Shields for re-entry vehicles (from 3 to 4/5) and paving the way towards further improvements (TRL 6 with a future In-Orbit Demonstrator, IOD). 
This paper presents the project objectives and the initial results of the detailed design of atmospheric entry missions based on the applications of advanced thermal protection systems implementing inflatable heat shields (flexible TPS and inflatable structures), according to aerothermodynamics constraints for future in-orbit demonstration. Placing the future IOD mission in the context of ongoing and future efforts in the European context is also one of the project goals.
Two key applications, Mars Robotic Exploration and Reusable Small Launchers Upper Stages, have been identified. For the Mars Application, the robotic exploration mission class resulted in a 10 m diameter Hypersonic Inflatable Aerodynamic Decelerator (HIAD) class, combined with Supersonic Retro-Propulsion (SRP, activated about Mach 2.3) to deliver about 2800 kg of payload at MOLA +2 km. For the Earth Application, the VEGA upper stage (AVUM) has been selected as baseline case study. The current mission foresees a deorbiting from SSO orbit, a controlled entry phase (BC of about 30 kg/m2) and combines the use of a HIAD (4.5m diameter class) with parachutes and parafoil for Mid-Air-Capturing (MAR) with a helicopter.
Beyond feasibility of the entry mission phase and system design with an inflated IAD, integration aspects have a key impact in the specific design solutions adopted, due to the nature of an inflatable heatshield. For both considered application cases feasible architectures are developed responding to the challenge of integrating the HIAD into the system in compliance with geometric and functional requirements. While the HIAD in folded state prior to inflation must fit in the available volume, it has limitations with respect to the density imposing a minimum cross section of the stowage volume. Simultaneously requirements with respect to the centre of gravity position during re-entry with an inflated HIAD must be respected for stability and controllability reasons. Other architectural considerations such as payload integration for the application on a launcher upper stage must be considered. Finally, heat loads constraints are considered for the trajectory and TPS deign choices due to important fluid-structure interactions.
This project has received funding from the European Union’s Horizon 2020 research and innovation programme under grant agreement No 821801.",1
"['Tibor Balint', 'Mihaly Horanyi', 'Neal Turner']",Broadening JPL’s Mission Formulation Paradigm with Human Centered Design,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57600/,57600,"Within NASA’s highly competitive environment for funding, Human Centered Design (HCD) and cybernetics could provide advantages to proposers during the mission formulation phase. Opportunities are limited when it comes to funding new science missions. Proposers are challenged to make a compelling case about the scientific desirability, technical feasibility, and resource viability of their concepts. Organizations follow established processes for proposal development using teams that typically include scientists, engineers, and managers. These team members are highly experienced subject matter experts (SME) in their own disciplines, and can respond to requirements from the solicitation. However, they are typically not trained as designers and communicators. Their approach is rooted within NASA’s science and technology paradigm. How can we improve the proposal development process, refine workflow between team members, and deliver clear and appealing offerings to the stakeholders and evaluators? These questions have been addressed by today’s most innovative companies (e.g., Apple, Google, 3M, Dyson), where the design process is not limited simply to engineering and management, but involves an all-encompassing approach drawing from fields such as social sciences, design, and the arts. Like these commercial enterprises, NASA currently employs systems thinking and integrated design, but can benefit further by moving beyond its current practices, which are mostly driven by rigid engineering, technology, science, and project management considerations. At JPL’s Innovation Foundry and through the Solar System Mission Formulation Office, we broadened this paradigm by including HCD in the mission formulation workflow. Our goal was to create a proposal with improved clarity and appeal, thus helping our team to communicate its message and aid evaluators with their work. In this paper we provide examples and lessons learned from our recent proposal development effort using HCD. We discuss touch points where we infused non-linear designerly approaches and cybernetic circularity into the workflow. Implemented design topics include operational design for team building; process design throughout distinct phases of the proposal development and writing process; communication design for streamlined exchange of information within the team and to stakeholders; interaction design; graphic design; and creating boundary objects. While these approaches may feel new or foreign to SMEs and managers in the aerospace community, they produced significant benefits in this mission formulation effort. We will describe how such approaches can be used to broaden NASA’s technology-driven paradigm through design, thus creating an environment which fosters innovation, improved communication, and strategic advantage for proposers and their organizations.",1
"['Maosheng Chen', 'Xing Zhong', 'Lei Zhang', 'Lu Dai', 'Jiwei Zou', 'Yang BAI', 'Shanshan CONG', 'Jian Xin']",Developing and In-orbit test of The Ultra-lightweight & High Resolution Microsatellite Jilin-1gf03A for Commercial Service,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/58424/,58424,"By summing up key indexes of high resolution optical remote sensing satellite from application requirements, and finding out technical ways to significantly reduce the cost, weight, and volume, one kind of highly integrated design philosophy and performance-cost ratio based on payload-centered for commercial remote sensing satellite was proposed. Firstly, an ultra-lightweight and high-resolution optical camera could be achieved by designing an appropriate optical system, choosing higher MTF TDICMOS sensors, and using newly thermal-focusing. Secondly, traditional separated platform units, such as OBC, PDU, TCTM, Navigation, could be highly integrated in terms of electronic hardware, software and mechanical structure. And then microsatellite structure with enough stiffness, revolved around the camera primarily and integrated platform units, could be ultra-lightweight designed. Finally, due to the highly integrated design, new problems such as high stable thermal control, flywheel vibration, high precision attitude control, were brought and might deteriorate image quality. In response to these challenges, a lot of adopted methods, such as passive temperature isolation, high accuracy active thermal control, vibration isolation for camera and so on, were adopted. Theoretical analysis and experimental verification also have been carried on, and used to optimize the original design. Jilin-1gf03A, the newest third generation satellite of the Jilin-1 constellation using above philosophy, weighs only 39kg, and has a GSD of 0.983m and a swath of 17km in SSO orbit at altitude around 535km. Jilin-1gf03A which was launched in 2019 at altitude 571km actually, has completed in-orbit test and used for commercial services. The results show that all indexes can satisfy requirements and the design philosophy can be widely used.

Key words: highly integrated design philosophy, performance-cost ratio, payload-centered camera, ultra-lightweight design, high resolution, Jilin-1gf03A, in-orbit test",3
"['Yaroslav Menshenin', 'Yana Brovar', 'Dominik Knoll', 'Edward Crawley', 'Clement Fortin']",Digital Engineering Information Exchange Model for Space Missions Architecture: a Case Study of a CubeSat Mission,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57296/,57296,"A Digital Engineering Information Exchange supports an exchange of digital artifacts between system engineering entities (INCOSE). Such entities might include processes, models, and organizational elements associated with space missions design. Reducing complexity and errors, as well as improving efficiency are critical capabilities associated with a digital transformation of space missions design and delivery. In our work we propose an approach to manage a digital engineering information exchange through the DSM-based approach (Eppinger and Browning 2012). Applied to space systems architecture, the method allows keeping track of the information exchange throughout the product development. Such information includes the core entities and relationships of CubeSat’s subsystems. This would integrate systems engineering (MBSE) approaches and PLM methods. In our paper we apply the proposed approach to a CubeSat mission design (Kaslow et al. 2016). 
One of the forms of utility of proposed approach is the ability to engage a quantitative assessment of the most critical interfaces between CubeSat’s subsystems. In our paper we demonstrate how such evaluation can be performed. Another utility of the proposed approach is that it facilitates a digital information flow through different product lifecycle stages. 
A proposed approach might serve as an effective method to reduce complexity associated with different ontologies in different design tools. Ultimately, it allows engaging digital tools in concurrent engineering environment.",1
"['Mohamed Ibrahim', 'Amira Hosny', 'Mohamed AL-Emam', 'Hussien Ashour', 'Reham Mahmoud Abd El Fattah', 'Safaa Ibrahim', 'Mahmoud Ismail', 'Amira Hussein']",Educational Satellite Training Kit (ESK-Lab),"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57403/,57403,"Satellite technology education is one of the Investment in people (IIP) technique; and important to building the space workforce  with higher skilled human resources that is capable of achieving sustainable development goals (SDGs). Providing an experimental way for teaching these technologies will create unique opportunities for students to understand and explore satellite subsystems. The Educational Satellite Kit (ESK-Lab) design to give to the students a hands-on space education and Outreach with understanding and exploring concepts in electrical design, mechanical design, software design and systems engineering by using the subsystems and functionality of a spacecraft.
Hardware and exercises design to give the students of engineering hands on experience in satellite testing and operation. (ESK-Lab) even provides satellite subsystem boards that allow advanced students to design their own payload and learn about control, operation, and data acquisition.
The instructor will find the full space system course curriculum with a lot of exercises can be applied direct on the kit, some are more advanced than others and the intent is to offer a set of base exercises that illustrate the operation of all the elements of (ESK-Lab). 
The instructor will need to tailor these exercises to the needs of their students. Through the (ESK-Lab) organization instructors can exchange ideas and laboratory exercises. 
It is important to point out that (ESK-Lab) design such that it can be used in courses that provide high-level overviews of Spacecraft subsystems and their interrelationships, but it can also be used to teach principles of systems engineering, and even detailed design engineering.
(ESK-Lab) come with the different satellite payload type to simulate the Earth Monitoring, weather monitoring applications, communication application, navigation Application and space environment effects.",1
"['Alexander Kharlan', 'Nikita Veliev', 'Petr Mukhachev', 'Anton Ivanov']",Implementing Model-Based Systems Engineering Approach in a Student Space Mission Design Environment,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/59403/,59403,"In the recent decades, the educational process in STEM disciplines has not changed a lot, especially in the former Soviet bloc countries. In engineering studies, traditional lectures, tutorial classes, and examinations are typically all that one has to offer for the students to familiarize them with the contents of the course. However, in the recent years, as certain methods, tools, and hardware even in aerospace engineering became significantly cheaper, do not require excessive professional training, and are widely available for students, there is a trend towards implementing a more project-oriented approach to teaching in STEM-courses. At the same time, many specialists in the industry are often used to the same traditional approach to system design. In more innovative educational environments, an attempt is observed to build certain educational programs around projects that might go through all stages of the product lifecycle. In terms of the constructive alignment principle that is nowadays followed in many institutions worldwide, this would mean that the learning outcomes tend to become more about acquiring specific skills than about possessing theoretical knowledge. In this work, an Educational program is discussed that is based on implementing the Model-Based Systems Engineering (MBSE) approach to project-based education. Designed for a master-level course, the program is also applicable and used by Skoltech for professional training. The core of implementing the MBSE approach to education is collaboration and software enabling efficient concurrent work. In Skoltech Space Center, engineers responsible for domains are using different software, including 3D modelling software (CATIA, SolidWorks), software for scripting and APIs (Matlab, Excel VBA, Python), domain-specific software (STK, GMAT). Corresponding to the main advantage of the concurrent engineering approach based on the data exchange, the connection was established for most of the software using collaboration tools, such as CDP4 or Valispace. Additionally, the Skoltech CDF Lab allowed to run visualizations and ease the communication process. The intended learning outcomes partly cover the teamwork-oriented side of concurrent design, which is suitable for vocational training of industry specialists, while other outcomes specifically target various individual skills that the students develop during the concurrent studies. The paper discusses the learning model implemented in the course, and how the specified software tools are integrated in order to facilitate the concurrent design studies. Finally, the paper describes specific cases of implementing the program, and some evaluation metrics following the feedback gathered from the participants of the program.",1
"['GuoPeng Ding', 'Yonghe Zhang', 'Xinyu Wang', 'Ping Hu', 'Ming Guo']",Space Muscle Stem Cell Culture Experiment Mission for Muscle Atrophy in Astronauts,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57055/,57055,"Muscle atrophy in astronauts, a frequent phenomenon happened in Astronauts' long-term space life, could be caused by microgravity, space radiation or other unknown factors. It is essential and urgent to test the effect of medicament for muscle atrophy in astronauts by space experiment. Observation of morphological changes in the growth of muscle cells has been proved feasible and effective for revealing the pathogenesis mechanism and testing drug efficacy. Therefore, a space life science experiment will be carried out by Shanghai Engineering Center for Microsatellites (SECM) to explore the mechanism of space muscle atrophy and the screening of appropriate drugs. This will be the first time for China to carry out space culture experiments of human muscle stem cells. It is planned to observe the morphological changes of muscle stem cells in multiple passages. Small scale small molecule screening is also planned to be performed to validate the small molecules found on ground. To reach the target, two key technologies are adopted, one is the in vitro culture technique of muscle stem cells, the other is the technology of changing growth medium and differentiation medium on orbit. The former was completed by CAS center for Excellence in Molecular Cell Science, who has achieved more than 20 times of subculture of muscle stem cells in vitro. The latter was completed by SECM, which developed a set of AI system for judging the current growth state according to the morphological changes of cells, and add growth medium or differentiation medium at the right time according to the results. The effect of the AI system has already been validated in ground research. Cell incubator in satellite will adopt integrated design which can culture 12 groups cell according to different needs. The real-time photography is carried out by using a 10 times magnification imaging system. The whole satellite is designed the size of 6U and is expected to be about 10kg. The space experiment is planned to be carried out by the end of 2021 with the primary aim of finding the lead compound for the treatment of muscular atrophy in astronauts.",1
"['Maria Harney', 'Susan Ip-Jewell']","Space medicine for austere I.C.E (Isolated, Confined, Environments: Training Analog Astronauts MARS MEDICS teams in high-fidelity analog missions in Nepal, Himalayas -  A Case Study for future planetary surface expeditions","IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/60708/,60708,"The development of novel medical technologies specifically design for exploration space missions can be solutions to address the myriad of medical challenges astronauts are currently faced with during long-duration missions and planetary surface exploratory expeditions.  Innovative, pioneering approaches incorporating exponential technologies will enable Humanity to not only survive but “thrive” in dangerous extreme environments on Earth, in Space and future settlement on Mars. Additionally, new discoveries and potential to improve “state-of-the art” medical procedures and protocols for training astronauts can be extrapolated for terrestrial “spin-off” benefits where the challenges found in the extraordinary environment of space can be used to change current accepted paradigms on Earth. Our teams at Mars Academy USA have work in the development of the Mars Medics Training Program to train non-medical and medical professional in extreme, austere I.C.E as analog astronauts. 
MAU Mars Medics (MMM) Analog Astronaut Simulation Training missions focuses on space medicine, biomedical and biotechnology innovations. Mission crews enter fully “in-person” immersive simulations living and working together in a transdisciplinary, multicultural analog Mars environment in MAU’s mobile, modular Mars Basecamps. The missions are specifically focused on innovations for explorations in space medicine, astro-wellness, space food production and nutrition. The crews will test, develop and innovate ways to support future human explorations and settlement on Mars and Moon. The crews will test design and integrate exponential technologies, such as, VRAR, 3D printing, telemedicine / telehealth technologies, robotics, autonomous and drones. The crews conducted the teleanesthesia-telesurgery protocols using simulation-based learning platforms and real-time medical ""tele-triage"" operational procedures to train non-medical analog astronaut crews living in isolation and confinement in remote and extreme environments. Additionally, we tested feasibility for incorporating exponential technologies, such as, 3D printed medical tools and VRAR technologies as fully immersive virtual tools to support the training. This abstract will highlight previous and current studies to address the challenges in providing space surgery interventions and emergency medical management for non-medical or minimally-trained medical crews. The study utilized real-time communication between remote medical teams and on-site non-medical trained analog astronauts. We tested 3D printed medical tools, such as, surgical scalpels and “VapoJet”, a novel 3D printed portable anesthesia device which can potentially replace the bulky anesthesia equipment currently used for surgical procedures.",1
"['Madina Kalel', 'Arman Bekembayev', 'Vladimir Ten', 'Damir Bikmukhanov', 'Sergey Prokudin']",System model verification using in-flight KazSTSAT data,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/59011/,59011,"Kazakhstan Science and Technology space system KazSTSAT – Earth observation microsatellite was launched on 3rd December 2018 and currently successfully performs in-orbit operations.
The work under the system model was started during KazSTSAT design process, and, at the moment, represents a high-performance, integrated, flexible, user-friendly comprehensive tool for detailed design and analysis of LEO space missions.
Developed in the Matlab \& Simulink software environment, the model provides a full-featured engineering analysis of a space mission for all design levels. Thus, presenting a complete visual picture and calculation tool of the programmed scenario, the system model performs:
\begin{itemize}\item high precision orbit propagation;\end{itemize}
\begin{itemize}\item day-in-the-life scenario simulation; \end{itemize} 
\begin{itemize}\item throughput budget calculation;\end{itemize}
\begin{itemize}\item power budget analysis;\end{itemize}
\begin{itemize}\item thermal balance analysis;\end{itemize} 
\begin{itemize}\item orbit maintenance simulation;\end{itemize}
\begin{itemize}\item attitude and orbit control subsystem simulator;\end{itemize}
This paper is dedicated to the system model verification. Research aims to confirm the efficiency of the system model by achieving high level of conformity with practical results of collected telemetry data and modelling outputs.
Collecting and processing telemetry data of a certain day by planned and implemented scenario for KazSTSAT makes a basis of the verification methodology, as it shows the real parameters of the spacecraft functioning a given life cycle period taking into account accepted degradation factors.
The AOCS simulator contains orbit models based on TLE, Earth’s magnetic field, solar ephemeris, external and internal disturbing factors.  
AOCS simulator approbation is based on comparing telemetry data with following output parameters:
\begin{itemize}\item how long do angular velocities quench in Detumbling mode;\end{itemize}
\begin{itemize}\item in what time is achieved speed around the Y axis;\end{itemize}
\begin{itemize}\item standard nadir attitude deviation according to orientation angles and angular velocities in operational AOCS modes;\end{itemize}
\begin{itemize}\item AOCS modes transient time;\end{itemize}
\begin{itemize}\item maneuvers stabilization time.\end{itemize}
Spacecraft thermal model correlation will be performed based on the energy consumption scenario implemented using the power budget analysis, also the temperature difference between actual readings from temperature sensors and the data obtained by thermal analysis will be revealed, taking into account the heaters duty cycle.
Thus, if the difference between values obtained by computational \& analytical methods and actual spacecraft operation results lay in the predetermined margin, the system model considered as verified.
Being a universal and tested heritage tool, the system model significantly reduces the economic costs of space systems design in future.",1
"['Zhe Zhao', 'Xuliang Liu', 'Zhou Shitong', 'Chenghan He']",design and validation of a flexible exoskeleton for manned deep space exploration,"IAC 2020 congress proceedings, 71st  International Astronautical Congress (IAC) —  IAC CyberSpace Edition ,  12–14 October 2020, ,",2020,https://dl.iafastro.directory./event/IAC-2020/paper/57360/,57360,"Although robotic arms and rovers are playing an increasing role in human spaceflight and exploration programmes, astronauts remain the most important part of manned deep space exploration. In the immense deep space beyond the earth, astronauts will face more and more complicated, changeable and harsh environments, and need to perform a wider range of extravehicular activities and space operation tasks, which require astronauts to have sufficient hiking, carrying, grasping and other sports capabilities. Exoskeleton robots, as wearable devices for human-machine fusion, can actively enhance human body functions and effectively reduce metabolism through active limb-assisted. LMT, Raytheon and many other companies have successfully developed exoskeleton for military, fire fighting, rescue, medical and other fields. Here, a flexible exoskeleton for manned deep space exploration is developed, which addresses the problems of poor mobility and high joint motion damping of existing spacesuits, aiming at minimizing health damage, reducing physical energy consumption and expanding the capabilities of astronauts. First, the characteristics of deep space exploration are sorted out, and the composition of extravehicular spacesuit is deeply analyzed. On this basis, through the research of human motion intent recognition, joint flexible driving and compliant motion control, the product breaks through the mapping mechanism and decoding technology of human behavior intention based on flexible sensors, discrete variable stiffness flexible driving technology, flexible human-machine compatibility technology and other key technologies. Finally, the novel highly integrated design of electrics, mechanism, sensor, and energy systems is combined with existing spacesuit to complete the development of a flexible exoskeleton for manned deep space exploration. After a number of tests on the ground, the assistance effect of exoskeleton robot is obvious. This paper explores the possibility that exoskeleton can be appropriately combined with astronauts in manned deep space exploration to promote the efficient use of resources, improve safety and reduce the costs of exploration.",1
"['Marta Rocha de Oliveira', 'Ilaria Roma', 'Xavier Collaud']",Added value of early adoption of the concurrent engineering approach throughout the project life cycle,"IAC 2019 congress proceedings, 70th  International Astronautical Congress (IAC),  21–25 October 2019, Washington D.C., United States",2019,https://dl.iafastro.directory./event/IAC-2019/paper/48949/,48949,"As a lessons learned exercise, the European Space Agency’s Concurrent Design Facility (CDF) is introducing assessments of the differences in design (configuration, mass, budgets, technologies, programmatics, cost…) between the pre-phase A CDF models and the later mission phases. These studies include the evolution of the design, the analysis of the added value of the CDF activity and the results of the usage of multi-disciplinary concurrent engineering tools available at the facility (IDM/OCDT). It is a process to quantify the benefits of the concurrent engineering method and to evaluate the potential for insertion of the lessons learned into the CDF models for the benefit of future mission studies. 

Different mission cases will be assessed to investigate the importance of adopting concurrent engineering from early phases. This will include missions such as Solar Orbiter, Sentinel 3 and Sentinel-5 Precursor. The latter is an example of a complete path from a CDF study to a flown mission. The initial pre-assessment of Sentinel-5 Precursor was carried out in 2008, following the request by the Earth Observation Programme Directorate under the funding of the Global Monitoring for Environment and Security programme, in the framework of the Sentinel family of spacecraft. The mission was then launched in October 2017. 

During the nine years between the CDF activity and the launch, the mission design went through several iterations that enable a close investigation of the traceability of information and requirement consolidation, as well as, the evolution of the credibility of mission objectives, technology derivation and road mapping from concept to launch. For this examining purpose, all aspects of the different missions selected for the analysis have to be considered: requirements and design drivers, system characteristics, payload/platform evolution and resource budgets. 

The paper will focus on the added value of early adoption of the concurrent engineering approach throughout the project life cycle, along with the identification of limitations, and ideas for improvement.",4
"['Yaroslav Menshenin', 'Kir Latyshev', 'Ahmed Mahfouz', 'Dmitry Pritykin']",Applying the model-based conceptual design approach to ADCS development: a case study of a CubeSat swarm mission,"IAC 2019 congress proceedings, 70th  International Astronautical Congress (IAC),  21–25 October 2019, Washington D.C., United States",2019,https://dl.iafastro.directory./event/IAC-2019/paper/50723/,50723,"Conceptual design plays an important role in the space product development process. The model-based concept framework (Menshenin and Crawley 2018) rooted in design theory contains information about key entries that should be taken into account during the early design phase. This framework emphasizes not only the question “what” should be specified during the conceptual design phase, but also proposes “how” it should be done using a strict ontology and semantics supported by a conceptual modeling language, such as the Object-Process Methodology (OPM) (Dori 2002).
In many cases, space systems engineering approaches are applied to the whole space system. In this paper we demonstrate the applicability of the framework to the development of a space subsystem, namely, the attitude determination and control system (ADCS) for a CubeSat. We describe the concept framework development starting from the upstream information – stakeholders and their needs, going down to the problem formulation and alternative solutions elicitation. We show that in such highly conservative systems as space ones, the alternatives might appear at the level of integrated concept, although the design principles remain the same regardless the level of granularity (Maier et al. 2016). We conclude the framework with the information about the concept of operations.
Based on the system architecture principles, we identify alternatives of the ADCS components architectures. Presented with this set of alternatives, the ADCS designer is able to choose a specific architecture based on the mission requirements and engage the corresponding domain-specific tools for further simulations. We showcase this process by applying the proposed framework to a CubeSat swarm mission to detect gamma-ray bursts. The software developed as part of this case not only allows to determine the mass, power, and cost budgets but also provides estimates for such ADCS performance indicators as detumbling time, pointing and attitude determination accuracy. Informed by this data, the ADCS designer is then able to determine if the chosen architectural solution meets the requirements.
Another utility of the proposed framework is that it facilitates the ADCS development in the Concurrent Engineering Design environment (Prasad 1996) by identifying functional interactions between the ADCS and its surrounding systems – other Cubesat subsystems – and thus informing the dataflow between the corresponding design teams. To support this flow, the software developed has the capability to produce various attitude-specific data relevant to other subsystems.",1
"['Matthew Duggan', 'Travis Moseman', 'David Pederson']",Boeing NextSTEP Efforts in Sustainable Lunar Exploration,"IAC 2019 congress proceedings, 70th  International Astronautical Congress (IAC),  21–25 October 2019, Washington D.C., United States",2019,https://dl.iafastro.directory./event/IAC-2019/paper/53047/,53047,"Human spaceflight is readying for its next great step where humans will once again venture beyond Low Earth Orbit (LEO).  NASA is advocating for a lunar Gateway outpost that orbits the moon and serves as a base for exploration of the moon.  Under NASA’s leadership, discussion of Gateway as an international effort with multiple space agency partners has continued to advance and solidify.  To this end, NASA has undertaken multiple efforts with US industry under the Next Space Technologies for Exploration Partnerships (NextSTEP) Broad Agency Announcement (BAA) to advance architecture and technology readiness for the construction of a lunar Gateway.  The Boeing Company is one of several companies that were awarded NextSTEP BAA contracts to study the Gateway habitats and Power and Propulsion Element (PPE).

Under the NextSTEP Habitat effort, Boeing studied the overall Gateway architecture and developed a ground habitat demonstrator.  The architecture studies advanced NASA’s and Boeing understanding of the design, assembly and operations of the Gateway vehicle.  The habitat demonstrator was built at Marshall Spaceflight Center and tested candidate Gateway technologies and operations that support human and robotic lunar exploration.  Under the NASA NextSTEP PPE effort, Boeing developed a detailed design for the Gateway PPE, the first element in NASA’s architecture that provides, power propulsion, communication and other vital services for the entire Gateway.  Boeing’s PPE study defined important PPE design trades and resulted in a credible design for the next phase.  

This paper describes the results and current status of the Boeing NextSTEP efforts. For the Habitat effort, key findings and results will be presented.  In particular, the ground testing in the habitat demonstrator will be discussed to highlight particular results of interest and describe the overall layout and capabilities of the demonstrator.  For the PPE effort, key attributes and findings from the PPE study are presented and the current status of NASA’s PPE contracting efforts will also be discussed.  In closing, a complete picture of current Gateway efforts, including the recent lander developments, will be presented and the implications of various choices in developing a lunar exploration architecture will be discussed.",1
"['Anna Barbara Imhof', 'Molly Hogle', 'René Waclavicek', 'Robert Davenport', 'Daniel Schubert', 'Vincent Vrakking', 'Conrad Zeidler', 'Waltraut Hoheneder', 'Volker Maiwald', 'Paul Zabel']",Greenhouse design concepts for moon and Mars,"IAC 2019 congress proceedings, 70th  International Astronautical Congress (IAC),  21–25 October 2019, Washington D.C., United States",2019,https://dl.iafastro.directory./event/IAC-2019/paper/51095/,51095,"Sustained human presence in space requires the development of new technologies to maintain environmental control, manage waste, to provide water, oxygen and food and to keep astronauts healthy and psychologically fit. Innovative food cultivation technologies in closed-loop life support systems must be developed as an integral part of future space systems.

The paper takes the EDEN ISS project as model to derive architectural surface exploration concepts for the moon and Mars. The goal of EDEN ISS is to advance controlled environment agriculture technologies beyond the state-of-the-art. It focuses on ground demonstration of plant cultivation technologies and their application in space. EDEN ISS developed an advanced nutrient delivery system, a high-performance LED lighting system, a bio-detection and decontamination system, imaging systems for monitoring plant health and technologies for ensuring food quality and safety for integration within a Mobile Test Facility (MTF).

The Mobile Test Facility is currently located at the Neumayer III Antarctic station, operated by the Alfred-Wegener-Institute, and is serving as an analogue environment for testing plant cultivation under extreme environmental and logistical conditions. The EDEN ISS MTF has successfully been tested for the winter 2018/19 and the research contract has been renewed for another two winters until 2021.

Antarctica serves as an excellent analogue for preparing missions in extreme environments on extra-terrestrial surfaces. The lessons learnt from EDEN ISS overwintering in Antarctica are incorporated into the design scenarios and applications for the lunar and Martian surface. In a Concurrent Engineering Facility (CEF) partners of the EDEN ISS consortium came together to study exploration greenhouse designs using inflatable habitat technology.

The paper will show the methodology how concepts from the EDEN ISS simulation facility in Antarctica can be derived for moon and Mars, and it will describe the layout concepts for the greenhouse envelope including interior configuration options. The inflatable design comprises a longitudinal geometry with rigid cones and a growth and shelf system that functions similar to the MTF in Antarctica. Differences and similarities of the proposed space designs, outcomes and learnings from running the facility for more than one year throughout the Antarctic winter and how these are incorporated into the designs, will be the focus of the paper. Finally, the relevance of building and testing simulation prototypes in preparation for designing future space exploration missions will be demonstrated.",1
